nom_dept,code_insee_com,nom_com,polluant,annee,mois,conc_moyenne,conc_min,conc_max,nb_mesures
HAUTES-PYRENEES,65440,TARBES,PM10,2025,4,10.8,3.1,22.4,28
HAUTES-PYRENEES,65286,LOURDES,PM10,2025,5,10.83,5.9,41.5,31
HAUTES-PYRENEES,65440,TARBES,PM10,2025,5,11.69,6.6,39.7,31
HAUTES-PYRENEES,65286,LOURDES,PM10,2025,6,14.81,4.0,31.9,30
HAUTES-PYRENEES,65440,TARBES,PM10,2025,6,15.65,5.7,32.3,30
HAUTES-PYRENEES,65286,LOURDES,PM10,2025,7,10.1,4.0,24.2,31
HAUTES-PYRENEES,65440,TARBES,PM10,2025,7,9.78,3.5,21.6,31
HAUTES-PYRENEES,65286,LOURDES,PM10,2025,8,17.3,5.0,47.3,31
HAUTES-PYRENEES,65440,TARBES,PM10,2025,8,16.68,5.9,43.8,31
HAUTES-PYRENEES,65286,LOURDES,PM10,2025,9,9.66,2.1,21.9,29
HAUTES-PYRENEES,65440,TARBES,PM10,2025,9,9.03,3.3,17.1,30
HAUTES-PYRENEES,65159,ESCALA,PM10,2025,10,5.2,4.5,5.9,2
HAUTES-PYRENEES,65286,LOURDES,PM10,2025,10,9.52,4.5,17.8,31
HAUTES-PYRENEES,65440,TARBES,PM10,2025,10,9.87,4.9,17.4,31
HAUTES-PYRENEES,65159,ESCALA,PM10,2025,11,9.53,2.4,98.8,30
HAUTES-PYRENEES,65286,LOURDES,PM10,2025,11,12.98,3.4,74.6,30
HAUTES-PYRENEES,65440,TARBES,PM10,2025,11,15.63,3.9,95.1,30
HAUTES-PYRENEES,65159,ESCALA,PM10,2025,12,9.43,4.0,16.3,31
HAUTES-PYRENEES,65286,LOURDES,PM10,2025,12,17.06,4.1,31.5,31
HAUTES-PYRENEES,65440,TARBES,PM10,2025,12,20.18,6.4,33.9,31
HAUTES-PYRENEES,65159,ESCALA,PM10,2026,1,13.17,10.8,14.8,3
HAUTES-PYRENEES,65286,LOURDES,PM10,2026,1,22.5,14.3,26.8,3
HAUTES-PYRENEES,65440,TARBES,PM10,2026,1,28.67,14.9,39.2,3
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2022,8,4.58,1.7,7.3,9
HAUTES-PYRENEES,65440,TARBES,PM2.5,2022,8,5.31,2.2,9.8,9
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2022,9,3.67,1.2,11.6,18
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2022,9,3.9,1.2,8.5,30
HAUTES-PYRENEES,65440,TARBES,PM2.5,2022,9,4.14,1.1,8.2,39
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2022,10,6.76,1.4,13.5,62
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2022,10,6.92,1.3,13.6,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2022,10,7.86,1.8,14.1,60
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2022,11,7.77,1.9,18.0,60
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2022,11,6.26,1.6,16.2,30
HAUTES-PYRENEES,65440,TARBES,PM2.5,2022,11,8.54,1.8,23.2,59
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2022,12,12.74,4.2,18.0,62
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2022,12,13.81,2.6,23.0,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2022,12,20.41,4.3,39.9,60
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2023,1,13.15,2.7,20.3,62
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2023,1,11.03,1.9,24.8,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2023,1,14.75,1.6,25.8,60
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2023,2,19.61,8.0,36.9,56
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2023,2,19.46,7.4,37.2,28
HAUTES-PYRENEES,65440,TARBES,PM2.5,2023,2,23.58,7.8,38.4,55
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2023,3,8.53,2.3,29.1,62
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2023,3,8.52,1.5,29.6,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2023,3,11.43,1.4,40.5,61
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2023,4,4.54,2.4,7.7,60
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2023,4,4.38,1.9,7.5,30
HAUTES-PYRENEES,65440,TARBES,PM2.5,2023,4,5.07,1.3,9.6,59
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2023,5,5.7,1.7,14.0,62
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2023,5,5.12,1.8,14.0,30
HAUTES-PYRENEES,65440,TARBES,PM2.5,2023,5,6.71,1.6,13.1,59
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2023,6,5.22,2.6,10.3,60
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2023,6,5.65,2.6,11.8,30
HAUTES-PYRENEES,65440,TARBES,PM2.5,2023,6,6.1,2.3,12.1,59
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2023,7,4.94,1.7,9.1,62
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2023,7,5.41,2.3,10.2,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2023,7,5.32,2.4,11.1,61
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2023,8,5.4,1.1,10.0,52
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2023,8,6.27,1.6,11.2,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2023,8,6.11,2.7,10.5,44
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2023,9,5.35,1.9,29.7,39
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2023,9,6.69,1.9,27.9,42
HAUTES-PYRENEES,65440,TARBES,PM2.5,2023,9,5.1,1.7,20.2,41
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2023,10,4.43,1.1,10.3,36
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2023,10,4.99,1.1,11.1,35
HAUTES-PYRENEES,65440,TARBES,PM2.5,2023,10,4.95,1.7,10.6,35
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2023,11,8.61,1.7,21.3,30
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2023,11,7.24,1.6,16.5,27
HAUTES-PYRENEES,65440,TARBES,PM2.5,2023,11,7.51,2.4,27.5,30
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2023,12,13.75,3.2,36.2,31
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2023,12,12.46,1.0,37.0,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2023,12,15.54,1.6,37.9,31
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2024,1,14.19,1.1,28.9,31
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2024,1,13.72,1.3,30.9,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2024,1,19.83,2.2,47.0,31
HAUTES-PYRENEES,65025,ARGELES-GAZOST,PM2.5,2024,2,14.23,3.6,50.5,35
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2024,2,9.91,1.4,32.5,36
HAUTES-PYRENEES,65440,TARBES,PM2.5,2024,2,11.67,2.2,33.4,30
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2024,3,4.89,0.7,15.5,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2024,3,6.47,2.5,17.1,31
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2024,4,4.88,1.5,18.3,30
HAUTES-PYRENEES,65440,TARBES,PM2.5,2024,4,4.92,2.1,18.6,30
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2024,5,3.59,1.9,7.9,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2024,5,3.84,2.0,8.8,31
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2024,6,5.44,1.1,14.8,29
HAUTES-PYRENEES,65440,TARBES,PM2.5,2024,6,6.13,1.7,15.6,30
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2024,7,5.9,2.4,12.4,27
HAUTES-PYRENEES,65440,TARBES,PM2.5,2024,7,7.57,2.9,16.2,33
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2024,8,7.02,1.5,17.8,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2024,8,9.34,4.3,19.4,22
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2024,9,3.83,1.1,9.0,30
HAUTES-PYRENEES,65440,TARBES,PM2.5,2024,9,3.91,1.9,9.3,30
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2024,10,4.35,1.2,17.1,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2024,10,4.17,1.7,11.9,31
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2024,11,11.57,1.5,19.9,23
HAUTES-PYRENEES,65440,TARBES,PM2.5,2024,11,13.39,1.8,33.5,30
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2024,12,12.65,2.0,36.5,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2024,12,17.28,3.0,58.3,31
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2025,1,11.48,1.5,30.6,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2025,1,18.82,2.5,49.7,31
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2025,2,10.15,3.3,20.4,28
HAUTES-PYRENEES,65440,TARBES,PM2.5,2025,2,14.68,5.0,23.3,28
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2025,3,7.04,1.0,14.2,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2025,3,10.75,2.0,21.3,29
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2025,4,4.66,1.4,10.7,30
HAUTES-PYRENEES,65440,TARBES,PM2.5,2025,4,5.72,1.5,10.7,28
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2025,5,5.47,3.0,14.8,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2025,5,6.57,3.7,14.9,31
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2025,6,7.72,1.7,15.3,30
HAUTES-PYRENEES,65440,TARBES,PM2.5,2025,6,9.05,2.6,19.4,30
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2025,7,5.46,2.1,9.8,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2025,7,5.69,2.0,10.8,31
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2025,8,9.13,2.7,22.6,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2025,8,9.36,3.4,19.6,31
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2025,9,4.26,0.9,8.2,29
HAUTES-PYRENEES,65440,TARBES,PM2.5,2025,9,4.3,1.2,8.8,30
HAUTES-PYRENEES,65159,ESCALA,PM2.5,2025,10,3.2,2.6,3.8,2
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2025,10,4.65,2.1,8.3,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2025,10,5.37,2.6,11.4,31
HAUTES-PYRENEES,65159,ESCALA,PM2.5,2025,11,4.39,1.5,29.9,30
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2025,11,7.11,1.9,24.0,30
HAUTES-PYRENEES,65440,TARBES,PM2.5,2025,11,9.71,2.3,31.4,30
HAUTES-PYRENEES,65159,ESCALA,PM2.5,2025,12,7.45,3.3,13.0,31
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2025,12,13.4,2.6,26.9,31
HAUTES-PYRENEES,65440,TARBES,PM2.5,2025,12,16.76,5.5,29.9,31
HAUTES-PYRENEES,65159,ESCALA,PM2.5,2026,1,12.1,10.2,13.9,3
HAUTES-PYRENEES,65286,LOURDES,PM2.5,2026,1,20.5,13.7,24.5,3
HAUTES-PYRENEES,65440,TARBES,PM2.5,2026,1,26.97,14.1,37.5,3
HERAULT,34003,AGDE,NO,2022,8,1.37,0.5,2.0,9
HERAULT,34146,LUNEL-VIEL,NO,2022,8,1.16,0.8,1.4,9
HERAULT,34172,MONTPELLIER,NO,2022,8,14.63,0.7,55.6,27
HERAULT,34003,AGDE,NO,2022,9,0.93,0.1,1.8,30
HERAULT,34032,BEZIERS,NO,2022,9,4.21,0.8,9.7,9
HERAULT,34146,LUNEL-VIEL,NO,2022,9,2.02,0.9,3.8,30
HERAULT,34172,MONTPELLIER,NO,2022,9,15.53,0.5,78.8,85
HERAULT,34003,AGDE,NO,2022,10,1.44,0.1,2.8,31
HERAULT,34032,BEZIERS,NO,2022,10,12.99,3.3,31.1,31
HERAULT,34146,LUNEL-VIEL,NO,2022,10,3.42,0.7,7.9,31
HERAULT,34172,MONTPELLIER,NO,2022,10,23.91,0.3,120.3,93
HERAULT,34003,AGDE,NO,2022,11,1.03,0.0,1.9,30
HERAULT,34032,BEZIERS,NO,2022,11,17.41,1.6,42.7,30
HERAULT,34146,LUNEL-VIEL,NO,2022,11,5.13,1.4,10.9,30
HERAULT,34172,MONTPELLIER,NO,2022,11,29.47,0.7,170.7,90
HERAULT,34003,AGDE,NO,2022,12,1.56,0.4,3.5,31
HERAULT,34032,BEZIERS,NO,2022,12,33.23,2.9,125.1,31
HERAULT,34146,LUNEL-VIEL,NO,2022,12,5.52,0.3,15.3,31
HERAULT,34172,MONTPELLIER,NO,2022,12,35.68,1.1,170.6,91
HERAULT,34003,AGDE,NO,2023,1,0.85,0.1,2.3,31
HERAULT,34032,BEZIERS,NO,2023,1,7.15,0.6,32.1,31
HERAULT,34146,LUNEL-VIEL,NO,2023,1,5.05,0.3,19.2,31
HERAULT,34172,MONTPELLIER,NO,2023,1,29.23,0.5,176.7,91
HERAULT,34003,AGDE,NO,2023,2,1.05,0.5,1.9,28
HERAULT,34032,BEZIERS,NO,2023,2,16.33,1.4,54.6,28
HERAULT,34146,LUNEL-VIEL,NO,2023,2,3.63,0.8,8.4,28
HERAULT,34172,MONTPELLIER,NO,2023,2,38.22,0.4,179.9,82
HERAULT,34003,AGDE,NO,2023,3,0.86,0.5,1.9,31
HERAULT,34032,BEZIERS,NO,2023,3,6.59,-0.4,23.1,31
HERAULT,34146,LUNEL-VIEL,NO,2023,3,2.79,1.1,8.4,31
HERAULT,34172,MONTPELLIER,NO,2023,3,18.22,0.0,104.7,91
HERAULT,34003,AGDE,NO,2023,4,0.64,0.2,1.3,30
HERAULT,34032,BEZIERS,NO,2023,4,5.8,-0.9,15.4,30
HERAULT,34146,LUNEL-VIEL,NO,2023,4,1.7,0.6,3.2,30
HERAULT,34172,MONTPELLIER,NO,2023,4,14.16,-0.1,79.9,89
HERAULT,34003,AGDE,NO,2023,5,0.58,0.3,1.2,24
HERAULT,34032,BEZIERS,NO,2023,5,5.1,1.6,14.4,31
HERAULT,34146,LUNEL-VIEL,NO,2023,5,1.8,1.1,3.2,31
HERAULT,34172,MONTPELLIER,NO,2023,5,11.14,0.0,63.9,93
HERAULT,34003,AGDE,NO,2023,6,0.52,0.4,0.7,30
HERAULT,34032,BEZIERS,NO,2023,6,4.7,1.9,9.4,29
HERAULT,34146,LUNEL-VIEL,NO,2023,6,1.47,0.9,2.5,30
HERAULT,34172,MONTPELLIER,NO,2023,6,12.42,0.3,49.8,89
HERAULT,34003,AGDE,NO,2023,7,0.64,0.3,1.1,31
HERAULT,34032,BEZIERS,NO,2023,7,3.8,1.5,8.0,31
HERAULT,34146,LUNEL-VIEL,NO,2023,7,1.39,0.8,2.2,31
HERAULT,34172,MONTPELLIER,NO,2023,7,12.23,0.3,50.4,92
HERAULT,34003,AGDE,NO,2023,8,0.8,0.3,1.2,21
HERAULT,34032,BEZIERS,NO,2023,8,3.82,1.7,8.1,23
HERAULT,34146,LUNEL-VIEL,NO,2023,8,1.34,1.0,2.3,24
HERAULT,34172,MONTPELLIER,NO,2023,8,11.31,0.2,55.7,91
HERAULT,34003,AGDE,NO,2023,9,0.74,0.3,3.1,24
HERAULT,34032,BEZIERS,NO,2023,9,6.88,2.4,14.9,31
HERAULT,34146,LUNEL-VIEL,NO,2023,9,2.52,0.9,5.4,41
HERAULT,34172,MONTPELLIER,NO,2023,9,20.25,0.3,96.9,111
HERAULT,34003,AGDE,NO,2023,10,0.46,0.1,1.2,31
HERAULT,34032,BEZIERS,NO,2023,10,8.57,3.0,26.2,30
HERAULT,34146,LUNEL-VIEL,NO,2023,10,2.33,0.9,4.7,32
HERAULT,34172,MONTPELLIER,NO,2023,10,23.86,0.2,96.3,133
HERAULT,34003,AGDE,NO,2023,11,0.78,0.1,2.6,30
HERAULT,34032,BEZIERS,NO,2023,11,9.05,1.5,33.4,30
HERAULT,34146,LUNEL-VIEL,NO,2023,11,5.21,1.6,13.3,30
HERAULT,34172,MONTPELLIER,NO,2023,11,35.27,0.7,157.1,120
HERAULT,34003,AGDE,NO,2023,12,1.42,0.8,3.4,31
HERAULT,34032,BEZIERS,NO,2023,12,16.63,2.3,93.4,28
HERAULT,34146,LUNEL-VIEL,NO,2023,12,8.28,2.4,23.0,31
HERAULT,34172,MONTPELLIER,NO,2023,12,41.21,0.5,231.4,118
HERAULT,34003,AGDE,NO,2024,1,1.54,0.8,2.5,31
HERAULT,34032,BEZIERS,NO,2024,1,17.21,2.0,58.3,31
HERAULT,34146,LUNEL-VIEL,NO,2024,1,7.49,1.4,20.2,31
HERAULT,34172,MONTPELLIER,NO,2024,1,36.6,0.6,199.9,121
HERAULT,34003,AGDE,NO,2024,2,1.11,0.2,2.4,29
HERAULT,34032,BEZIERS,NO,2024,2,6.65,2.0,17.2,10
HERAULT,34146,LUNEL-VIEL,NO,2024,2,5.45,1.8,10.7,34
HERAULT,34172,MONTPELLIER,NO,2024,2,35.83,0.2,157.8,129
HERAULT,34003,AGDE,NO,2024,3,0.36,0.1,0.8,31
HERAULT,34146,LUNEL-VIEL,NO,2024,3,3.91,0.7,10.0,30
HERAULT,34172,MONTPELLIER,NO,2024,3,27.16,-0.2,153.2,114
HERAULT,34003,AGDE,NO,2024,4,0.38,0.1,0.9,32
HERAULT,34146,LUNEL-VIEL,NO,2024,4,2.59,0.9,4.6,30
HERAULT,34172,MONTPELLIER,NO,2024,4,16.86,0.3,72.0,120
HERAULT,34003,AGDE,NO,2024,5,0.52,0.2,1.0,31
HERAULT,34146,LUNEL-VIEL,NO,2024,5,2.74,2.0,4.4,31
HERAULT,34172,MONTPELLIER,NO,2024,5,18.6,-0.8,65.2,121
HERAULT,34003,AGDE,NO,2024,6,0.63,0.4,1.0,30
HERAULT,34146,LUNEL-VIEL,NO,2024,6,2.19,0.9,4.2,28
HERAULT,34172,MONTPELLIER,NO,2024,6,17.97,0.3,49.6,111
HERAULT,34003,AGDE,NO,2024,7,0.78,0.4,1.5,31
HERAULT,34146,LUNEL-VIEL,NO,2024,7,2.01,1.7,2.4,32
HERAULT,34172,MONTPELLIER,NO,2024,7,22.52,0.3,66.4,126
HERAULT,34003,AGDE,NO,2024,8,0.91,0.4,1.5,31
HERAULT,34146,LUNEL-VIEL,NO,2024,8,2.18,1.7,2.7,31
HERAULT,34172,MONTPELLIER,NO,2024,8,23.62,0.3,70.0,121
HERAULT,34003,AGDE,NO,2024,9,0.88,0.3,1.5,30
HERAULT,34146,LUNEL-VIEL,NO,2024,9,2.19,1.0,3.1,26
HERAULT,34172,MONTPELLIER,NO,2024,9,16.51,0.3,58.8,120
HERAULT,34003,AGDE,NO,2024,10,0.95,0.1,1.9,31
HERAULT,34146,LUNEL-VIEL,NO,2024,10,2.7,0.7,8.7,29
HERAULT,34172,MONTPELLIER,NO,2024,10,22.73,0.1,103.5,120
HERAULT,34003,AGDE,NO,2024,11,0.74,-0.2,4.2,30
HERAULT,34146,LUNEL-VIEL,NO,2024,11,5.55,0.9,17.2,30
HERAULT,34172,MONTPELLIER,NO,2024,11,32.36,0.5,180.6,122
HERAULT,34003,AGDE,NO,2024,12,0.87,0.0,2.2,26
HERAULT,34146,LUNEL-VIEL,NO,2024,12,6.46,1.4,15.7,31
HERAULT,34172,MONTPELLIER,NO,2024,12,36.73,0.5,182.4,122
HERAULT,34003,AGDE,NO,2025,1,0.84,0.1,2.0,31
HERAULT,34146,LUNEL-VIEL,NO,2025,1,4.31,0.8,14.8,31
HERAULT,34172,MONTPELLIER,NO,2025,1,31.99,0.7,202.0,117
HERAULT,34003,AGDE,NO,2025,2,0.94,0.3,2.6,28
HERAULT,34146,LUNEL-VIEL,NO,2025,2,3.56,1.0,9.2,28
HERAULT,34172,MONTPELLIER,NO,2025,2,33.41,0.7,160.7,111
HERAULT,34003,AGDE,NO,2025,3,0.62,0.3,1.1,31
HERAULT,34146,LUNEL-VIEL,NO,2025,3,2.38,0.8,5.3,31
HERAULT,34172,MONTPELLIER,NO,2025,3,17.53,0.6,83.0,120
HERAULT,34003,AGDE,NO,2025,4,0.77,0.5,1.2,30
HERAULT,34146,LUNEL-VIEL,NO,2025,4,2.27,0.4,5.1,30
HERAULT,34172,MONTPELLIER,NO,2025,4,17.56,0.6,68.9,120
HERAULT,34003,AGDE,NO,2025,5,1.0,0.5,1.7,31
HERAULT,34146,LUNEL-VIEL,NO,2025,5,2.14,1.3,3.9,31
HERAULT,34172,MONTPELLIER,NO,2025,5,15.37,0.7,55.6,124
HERAULT,34301,SETE,NO,2025,5,4.17,1.0,17.5,15
HERAULT,34003,AGDE,NO,2025,6,1.41,1.0,1.8,30
HERAULT,34146,LUNEL-VIEL,NO,2025,6,1.88,1.1,3.2,30
HERAULT,34172,MONTPELLIER,NO,2025,6,18.17,0.5,51.8,114
HERAULT,34301,SETE,NO,2025,6,9.77,1.3,53.2,29
HERAULT,34003,AGDE,NO,2025,7,1.54,1.0,2.0,31
HERAULT,34146,LUNEL-VIEL,NO,2025,7,0.8,0.0,2.5,30
HERAULT,34172,MONTPELLIER,NO,2025,7,13.7,0.6,43.5,123
HERAULT,34301,SETE,NO,2025,7,7.49,1.5,50.5,30
HERAULT,34003,AGDE,NO,2025,8,1.83,1.1,2.5,31
HERAULT,34146,LUNEL-VIEL,NO,2025,8,0.3,-0.1,1.2,31
HERAULT,34172,MONTPELLIER,NO,2025,8,16.19,0.6,43.4,124
HERAULT,34301,SETE,NO,2025,8,6.18,2.0,22.4,31
HERAULT,34003,AGDE,NO,2025,9,1.99,1.3,3.0,30
HERAULT,34146,LUNEL-VIEL,NO,2025,9,0.91,-0.1,3.4,30
HERAULT,34172,MONTPELLIER,NO,2025,9,20.35,0.8,127.2,120
HERAULT,34301,SETE,NO,2025,9,4.98,1.8,16.2,27
HERAULT,34003,AGDE,NO,2025,10,2.01,1.0,3.4,31
HERAULT,34146,LUNEL-VIEL,NO,2025,10,1.47,-0.1,7.6,31
HERAULT,34172,MONTPELLIER,NO,2025,10,22.61,0.3,115.4,122
HERAULT,34301,SETE,NO,2025,10,7.27,1.8,32.9,31
HERAULT,34003,AGDE,NO,2025,11,1.16,0.2,3.2,30
HERAULT,34146,LUNEL-VIEL,NO,2025,11,2.72,-0.4,12.3,30
HERAULT,34172,MONTPELLIER,NO,2025,11,24.51,0.1,159.1,120
HERAULT,34301,SETE,NO,2025,11,5.25,1.7,23.0,25
HERAULT,34003,AGDE,NO,2025,12,1.05,-0.3,4.3,31
HERAULT,34146,LUNEL-VIEL,NO,2025,12,5.03,0.6,22.0,31
HERAULT,34172,MONTPELLIER,NO,2025,12,29.26,0.3,166.5,123
HERAULT,34003,AGDE,NO,2026,1,1.63,1.3,2.0,3
HERAULT,34146,LUNEL-VIEL,NO,2026,1,4.73,2.2,9.2,3
HERAULT,34172,MONTPELLIER,NO,2026,1,50.54,11.4,138.8,11
HERAULT,34003,AGDE,NO2,2022,8,6.7,4.4,11.9,9
HERAULT,34146,LUNEL-VIEL,NO2,2022,8,8.66,6.5,10.6,9
HERAULT,34172,MONTPELLIER,NO2,2022,8,29.64,10.2,67.6,27
HERAULT,34003,AGDE,NO2,2022,9,2.58,-0.7,5.9,39
HERAULT,34032,BEZIERS,NO2,2022,9,12.54,5.5,26.5,27
HERAULT,34146,LUNEL-VIEL,NO2,2022,9,6.95,3.5,11.2,38
HERAULT,34172,MONTPELLIER,NO2,2022,9,23.01,4.2,66.6,129
HERAULT,34003,AGDE,NO2,2022,10,4.18,0.6,8.0,61
HERAULT,34032,BEZIERS,NO2,2022,10,20.53,8.1,35.7,93
HERAULT,34146,LUNEL-VIEL,NO2,2022,10,8.68,2.4,15.5,61
HERAULT,34172,MONTPELLIER,NO2,2022,10,26.62,4.9,68.7,243
HERAULT,34003,AGDE,NO2,2022,11,5.07,1.1,9.0,58
HERAULT,34032,BEZIERS,NO2,2022,11,20.77,6.9,40.3,90
HERAULT,34146,LUNEL-VIEL,NO2,2022,11,12.51,5.1,21.4,59
HERAULT,34172,MONTPELLIER,NO2,2022,11,31.45,7.3,78.5,237
HERAULT,34003,AGDE,NO2,2022,12,9.54,1.8,14.2,61
HERAULT,34032,BEZIERS,NO2,2022,12,26.61,10.2,49.2,93
HERAULT,34146,LUNEL-VIEL,NO2,2022,12,12.77,3.0,22.1,61
HERAULT,34172,MONTPELLIER,NO2,2022,12,31.21,8.6,74.4,241
HERAULT,34003,AGDE,NO2,2023,1,6.06,2.0,12.2,59
HERAULT,34032,BEZIERS,NO2,2023,1,16.35,5.9,42.7,93
HERAULT,34146,LUNEL-VIEL,NO2,2023,1,12.96,2.9,29.8,59
HERAULT,34172,MONTPELLIER,NO2,2023,1,31.47,6.7,71.8,251
HERAULT,34003,AGDE,NO2,2023,2,7.05,1.9,13.4,55
HERAULT,34032,BEZIERS,NO2,2023,2,26.51,6.4,49.6,84
HERAULT,34146,LUNEL-VIEL,NO2,2023,2,14.05,3.3,24.4,55
HERAULT,34172,MONTPELLIER,NO2,2023,2,38.41,7.7,91.7,245
HERAULT,34003,AGDE,NO2,2023,3,5.21,1.4,10.8,61
HERAULT,34032,BEZIERS,NO2,2023,3,17.25,2.6,34.9,93
HERAULT,34146,LUNEL-VIEL,NO2,2023,3,10.86,5.7,20.4,60
HERAULT,34172,MONTPELLIER,NO2,2023,3,24.43,3.8,66.1,279
HERAULT,34003,AGDE,NO2,2023,4,3.69,1.0,7.4,57
HERAULT,34032,BEZIERS,NO2,2023,4,15.35,3.0,29.3,90
HERAULT,34146,LUNEL-VIEL,NO2,2023,4,7.13,2.6,10.8,59
HERAULT,34172,MONTPELLIER,NO2,2023,4,21.32,2.8,68.3,310
HERAULT,34003,AGDE,NO2,2023,5,4.67,2.0,9.2,47
HERAULT,34032,BEZIERS,NO2,2023,5,13.4,4.8,29.2,93
HERAULT,34146,LUNEL-VIEL,NO2,2023,5,6.51,3.9,9.8,60
HERAULT,34172,MONTPELLIER,NO2,2023,5,18.3,3.3,60.9,323
HERAULT,34003,AGDE,NO2,2023,6,3.77,1.5,6.1,59
HERAULT,34032,BEZIERS,NO2,2023,6,14.4,6.0,26.4,87
HERAULT,34146,LUNEL-VIEL,NO2,2023,6,6.47,3.5,9.8,59
HERAULT,34172,MONTPELLIER,NO2,2023,6,22.37,3.7,62.4,322
HERAULT,34003,AGDE,NO2,2023,7,4.29,1.5,8.5,61
HERAULT,34032,BEZIERS,NO2,2023,7,9.61,3.6,16.8,93
HERAULT,34146,LUNEL-VIEL,NO2,2023,7,5.97,3.2,8.2,61
HERAULT,34172,MONTPELLIER,NO2,2023,7,20.55,2.8,58.3,329
HERAULT,34003,AGDE,NO2,2023,8,6.73,1.7,15.1,61
HERAULT,34032,BEZIERS,NO2,2023,8,12.6,4.2,23.3,89
